年份,縣市,鄉鎮市區,里別,實體街區真實消費產值(百萬元),台電低壓營業用電量指數,電信人潮與停留時長指數,店面空置與業態降級率(%),地表真實街景狀態
2024,花蓮縣,花蓮市,國慶里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國治里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國盛里,351.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國福里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國聯里,351.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國興里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國華里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國裕里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國防里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國風里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國魂里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民主里,520.0,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民享里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民勤里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民孝里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民德里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民心里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民意里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民政里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民族里,950.0,190.0,140.0,18.0,0403震後短期人潮銳減，隨後推加倍券振興逐步回溫
2024,花蓮縣,花蓮市,民有里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民樂里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民權里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民治里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民生里,520.0,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民立里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,民運里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,主信里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,主力里,640.0,94.0,58.0,28.0,商圈結構性空洞化，轉向大型名產旗艦與微型文創兩極化
2025,花蓮縣,花蓮市,主勤里,340.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,主和里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,主商里,640.0,94.0,58.0,28.0,商圈結構性空洞化，轉向大型名產旗艦與微型文創兩極化
2025,花蓮縣,花蓮市,主學里,340.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,主安里,340.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,主工里,640.0,94.0,58.0,28.0,商圈結構性空洞化，轉向大型名產旗艦與微型文創兩極化
2025,花蓮縣,花蓮市,主權里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,主睦里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,主義里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,主計里,340.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,主農里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國光里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國威里,640.0,94.0,58.0,28.0,商圈結構性空洞化，轉向大型名產旗艦與微型文創兩極化
2025,花蓮縣,花蓮市,國安里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國富里,355.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國強里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國慶里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國治里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國盛里,355.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國福里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國聯里,355.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國興里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國華里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國裕里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國防里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國風里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,國魂里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民主里,820.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民享里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民勤里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民孝里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民德里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民心里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民意里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民政里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民族里,1420.0,285.0,250.0,4.0,持續主導花蓮夜經濟，五星市集與電子支付普及
2025,花蓮縣,花蓮市,民有里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民樂里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民權里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民治里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民生里,820.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民立里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2025,花蓮縣,花蓮市,民運里,225.0,125.0,60.0,11.0,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,主信里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,主力里,660.0,94.0,58.0,28.0,商圈結構性空洞化，轉向大型名產旗艦與微型文創兩極化
2026,花蓮縣,花蓮市,主勤里,340.0,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,主和里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,主商里,660.0,94.0,58.0,28.0,商圈結構性空洞化，轉向大型名產旗艦與微型文創兩極化
2026,花蓮縣,花蓮市,主學里,340.0,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,主安里,340.0,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,主工里,660.0,94.0,58.0,28.0,商圈結構性空洞化，轉向大型名產旗艦與微型文創兩極化
2026,花蓮縣,花蓮市,主權里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,主睦里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,主義里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,主計里,340.0,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,主農里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國光里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國威里,660.0,94.0,58.0,28.0,商圈結構性空洞化，轉向大型名產旗艦與微型文創兩極化
2026,花蓮縣,花蓮市,國安里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國富里,358.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國強里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國慶里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國治里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國盛里,358.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國福里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國聯里,358.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國興里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國華里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國裕里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國防里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國風里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,國魂里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民主里,820.0,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民享里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民勤里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民孝里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民德里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民心里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民意里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民政里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民族里,1500.0,285.0,250.0,4.0,持續主導花蓮夜經濟，五星市集與電子支付普及
2026,花蓮縣,花蓮市,民有里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民樂里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民權里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民治里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民生里,820.0,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民立里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
2026,花蓮縣,花蓮市,民運里,228.5,126.5,61.0,11.2,花蓮市區一般住商混合區
