年份,縣市,鄉鎮市區,里別,實體獨立門牌數,實體街區真實消費產值(百萬元),台電低壓營業用電量指數,電信人潮與停留時長指數,店面空置與業態降級率(%),地表真實街景狀態,存續營利事業累積家數,該年新設家數,開立發票店家數,登記資本總額(元),登記資本總額(萬元),平均資本額(元),申報體系推估銷售額(千元)
2006,花蓮縣,花蓮市,民立里,25,48.9,90.3,41.3,5.7,民立里常民生活與社區商業,29,3,20,106701000,10670.1,3679344,368736.1
2006,花蓮縣,花蓮市,民運里,73,98.7,94.3,46.1,6.5,民運里常民生活與社區商業,77,3,30,336592000,33659.2,4371324,694527.4
2007,花蓮縣,花蓮市,主信里,40,54.9,92.7,43.6,5.8,主信里常民生活與社區商業,41,0,16,91093000,9109.3,2221780,363087.4
2007,花蓮縣,花蓮市,主力里,118,1216.7,139.2,147.0,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,122,6,77,315243000,31524.3,2583959,1451319.4
2007,花蓮縣,花蓮市,主勤里,52,84.4,93.7,44.8,6.2,主勤里常民生活與社區商業,54,3,29,73985000,7398.5,1370092,573618.8
2007,花蓮縣,花蓮市,主和里,68,104.2,95.1,46.4,5.8,主和里常民生活與社區商業,71,4,34,137917000,13791.7,1942492,705833.4
2007,花蓮縣,花蓮市,主商里,54,630.5,139.2,147.0,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,55,3,30,1046987000,104698.7,19036127,667759.0
2007,花蓮縣,花蓮市,主學里,53,85.2,93.8,44.9,8.6,主學里常民生活與社區商業,55,5,29,142341000,14234.1,2588018,582887.3
2007,花蓮縣,花蓮市,主安里,48,79.9,93.4,44.4,7.4,主安里常民生活與社區商業,54,0,28,253611000,25361.1,4696500,575488.9
2007,花蓮縣,花蓮市,主工里,46,556.2,139.2,147.0,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,48,6,24,177034000,17703.4,3688208,496562.7
2007,花蓮縣,花蓮市,主權里,113,194.7,98.8,50.9,8.2,主權里常民生活與社區商業,119,8,70,291779000,29177.9,2451924,1350542.3
2007,花蓮縣,花蓮市,主睦里,49,71.1,93.5,44.5,6.2,主睦里常民生活與社區商業,52,2,22,124454000,12445.4,2393346,482556.3
2007,花蓮縣,花蓮市,主義里,15,20.0,90.7,41.1,5.4,主義里常民生活與社區商業,16,0,5,5335000,533.5,333437,123726.8
2007,花蓮縣,花蓮市,主計里,30,42.8,91.9,42.6,5.8,主計里常民生活與社區商業,33,0,13,150501000,15050.1,4560636,299940.1
2007,花蓮縣,花蓮市,主農里,71,109.6,95.3,46.7,6.2,主農里常民生活與社區商業,71,5,36,136039000,13603.9,1916042,730683.1
2007,花蓮縣,花蓮市,國光里,48,70.3,93.4,44.4,5.8,國光里常民生活與社區商業,48,2,22,44810000,4481.0,933541,460984.8
2007,花蓮縣,花蓮市,國威里,79,803.0,139.2,147.0,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,83,6,41,471291000,47129.1,5678204,865603.3
2007,花蓮縣,花蓮市,國安里,47,79.2,93.3,44.3,6.2,國安里常民生活與社區商業,53,2,28,186385000,18638.5,3516698,566310.8
2007,花蓮縣,花蓮市,國富里,160,249.9,102.7,55.6,6.6,國富里常民生活與社區商業,167,9,83,229922900,22992.3,1376783,1690493.8
2007,花蓮縣,花蓮市,國強里,30,63.5,91.9,42.6,6.2,國強里常民生活與社區商業,33,3,26,170660000,17066.0,5171515,464052.8
2007,花蓮縣,花蓮市,國慶里,48,89.5,93.4,44.4,5.8,國慶里常民生活與社區商業,50,5,34,2520414745,252041.5,50408294,816633.2
2007,花蓮縣,花蓮市,國治里,55,86.6,94.0,45.1,7.0,國治里常民生活與社區商業,57,5,29,74194400,7419.4,1301656,585035.6
2007,花蓮縣,花蓮市,國盛里,83,145.5,96.3,47.9,9.8,國盛里常民生活與社區商業,94,8,53,301988000,30198.8,3212638,1043859.0
2007,花蓮縣,花蓮市,國福里,15,23.8,90.7,41.1,5.8,國福里常民生活與社區商業,16,2,8,13015000,1301.5,813437,161841.2
2007,花蓮縣,花蓮市,國聯里,156,293.3,102.4,55.2,9.0,國聯里常民生活與社區商業,184,17,112,1811265840,181126.6,9843836,2244101.3
2007,花蓮縣,花蓮市,國興里,57,81.7,94.2,45.3,6.2,國興里常民生活與社區商業,58,4,25,200182000,20018.2,3451413,548914.6
2007,花蓮縣,花蓮市,國華里,46,72.1,93.2,44.2,5.8,國華里常民生活與社區商業,47,4,24,49208000,4920.8,1046978,482536.6
2007,花蓮縣,花蓮市,國裕里,124,229.9,99.7,52.0,7.0,國裕里常民生活與社區商業,140,10,87,1124062410,112406.2,8029017,1709425.0
2007,花蓮縣,花蓮市,國防里,20,35.4,91.1,41.6,5.4,國防里常民生活與社區商業,23,1,13,21581000,2158.1,938304,251626.5
2007,花蓮縣,花蓮市,國風里,84,149.5,96.4,48.0,6.6,國風里常民生活與社區商業,88,5,55,197399000,19739.9,2243170,1037691.9
2007,花蓮縣,花蓮市,國魂里,58,100.0,94.2,45.4,6.6,國魂里常民生活與社區商業,60,2,36,826042300,82604.2,13767371,744083.4
2007,花蓮縣,花蓮市,民主里,45,175.6,98.0,54.4,5.0,民主里常民生活與社區商業,48,10,7,116879000,11687.9,2434979,279250.3
2007,花蓮縣,花蓮市,民享里,47,77.6,93.3,44.3,7.0,民享里常民生活與社區商業,47,8,27,178526000,17852.6,3798425,530382.1
2007,花蓮縣,花蓮市,民勤里,56,92.2,94.1,45.2,6.2,民勤里常民生活與社區商業,60,4,32,164292000,16429.2,2738200,641143.4
2007,花蓮縣,花蓮市,民孝里,57,107.3,94.2,45.3,5.8,民孝里常民生活與社區商業,99,4,41,601996500,60199.6,6080772,936859.7
2007,花蓮縣,花蓮市,民德里,31,48.3,92.0,42.7,6.2,民德里常民生活與社區商業,31,1,16,110440000,11044.0,3562580,326635.2
2007,花蓮縣,花蓮市,民心里,125,294.6,99.8,52.1,5.8,民心里常民生活與社區商業,135,5,127,2279173500,227917.4,16882766,2282833.9
2007,花蓮縣,花蓮市,民意里,29,46.8,91.8,42.5,5.4,民意里常民生活與社區商業,30,3,16,258496000,25849.6,8616533,334679.7
2007,花蓮縣,花蓮市,民政里,53,86.8,93.8,44.9,5.4,民政里常民生活與社區商業,56,6,30,163278848,16327.9,2915693,600862.3
2007,花蓮縣,花蓮市,民族里,48,59.0,52.0,24.6,12.0,尚未開放（原舊鐵路工務段/空地，夜市在南濱與自強）,51,1,18,299842000,29984.2,5879254,442787.4
2007,花蓮縣,花蓮市,民有里,6,20.0,89.9,40.2,5.4,民有里常民生活與社區商業,6,1,1,162000,16.2,27000,35313.0
2007,花蓮縣,花蓮市,民樂里,7,20.0,90.0,40.3,5.4,民樂里常民生活與社區商業,7,1,3,21146000,2114.6,3020857,65791.7
2007,花蓮縣,花蓮市,民權里,9,20.0,90.2,40.5,5.4,民權里常民生活與社區商業,9,0,4,4664000,466.4,518222,84573.1
2007,花蓮縣,花蓮市,民治里,0,20.0,89.4,39.6,5.4,民治里常民生活與社區商業,0,0,0,0,0.0,0,0.0
2007,花蓮縣,花蓮市,民生里,133,415.6,98.0,54.4,5.0,民生里常民生活與社區商業,141,6,50,95045000,9504.5,674078,1168403.6
2007,花蓮縣,花蓮市,民立里,28,54.1,91.7,42.4,5.8,民立里常民生活與社區商業,33,4,21,113204000,11320.4,3430424,396956.3
2007,花蓮縣,花蓮市,民運里,76,103.6,95.7,47.2,6.6,民運里常民生活與社區商業,80,3,30,336604000,33660.4,4207550,705928.3
2008,花蓮縣,花蓮市,主信里,40,56.4,93.9,44.4,6.0,主信里常民生活與社區商業,42,1,16,95593000,9559.3,2276023,367247.4
2008,花蓮縣,花蓮市,主力里,123,1284.7,142.4,151.5,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,127,5,79,315534000,31553.4,2484519,1495342.7
2008,花蓮縣,花蓮市,主勤里,54,89.9,95.1,45.8,6.4,主勤里常民生活與社區商業,56,2,30,74195000,7419.5,1324910,593735.6
2008,花蓮縣,花蓮市,主和里,75,115.5,96.8,47.9,6.0,主和里常民生活與社區商業,78,7,36,140076000,14007.6,1795846,757606.1
2008,花蓮縣,花蓮市,主商里,58,679.6,142.4,151.5,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,59,4,30,1047148000,104714.8,17748271,682971.8
2008,花蓮縣,花蓮市,主學里,59,92.0,95.5,46.3,8.8,主學里常民生活與社區商業,61,6,29,142456000,14245.6,2335344,605696.5
2008,花蓮縣,花蓮市,主安里,48,82.1,94.6,45.2,7.6,主安里常民生活與社區商業,54,0,28,253611000,25361.1,4696500,575488.9
2008,花蓮縣,花蓮市,主工里,51,631.9,142.4,151.5,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,54,6,27,183446000,18344.6,3397148,557375.7
2008,花蓮縣,花蓮市,主權里,119,207.7,100.5,52.3,8.4,主權里常民生活與社區商業,128,9,72,297103000,29710.3,2321117,1410168.2
2008,花蓮縣,花蓮市,主睦里,53,79.3,95.0,45.7,6.4,主睦里常民生活與社區商業,56,4,24,134660000,13466.0,2404642,523572.8
2008,花蓮縣,花蓮市,主義里,18,23.4,92.1,42.2,5.6,主義里常民生活與社區商業,19,3,6,6388000,638.8,336210,147711.0
2008,花蓮縣,花蓮市,主計里,31,44.7,93.2,43.5,6.0,主計里常民生活與社區商業,34,1,13,150504000,15050.4,4426588,303740.3
2008,花蓮縣,花蓮市,主農里,76,119.6,96.9,48.0,6.4,主農里常民生活與社區商業,76,5,38,138250000,13825.0,1819078,774860.0
2008,花蓮縣,花蓮市,國光里,49,74.6,94.7,45.3,6.0,國光里常民生活與社區商業,49,1,23,45290000,4529.0,924285,477323.2
2008,花蓮縣,花蓮市,國威里,83,867.4,142.4,151.5,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,87,4,43,472314000,47231.4,5428896,905885.1
2008,花蓮縣,花蓮市,國安里,49,86.1,94.7,45.3,6.4,國安里常民生活與社區商業,55,2,30,191634000,19163.4,3484254,599330.7
2008,花蓮縣,花蓮市,國富里,168,270.9,104.6,57.2,6.8,國富里常民生活與社區商業,175,8,88,233958900,23395.9,1336908,1783716.7
2008,花蓮縣,花蓮市,國強里,30,65.3,93.1,43.4,6.4,國強里常民生活與社區商業,33,0,26,170660000,17066.0,5171515,464052.8
2008,花蓮縣,花蓮市,國慶里,51,97.5,94.8,45.5,6.0,國慶里常民生活與社區商業,53,3,36,2531084745,253108.5,47756315,853886.8
2008,花蓮縣,花蓮市,國治里,59,96.9,95.5,46.3,7.2,國治里常民生活與社區商業,62,5,32,74539400,7453.9,1202248,641563.2
2008,花蓮縣,花蓮市,國盛里,91,162.0,98.2,49.5,10.0,國盛里常民生活與社區商業,102,8,57,303591000,30359.1,2976382,1124387.3
2008,花蓮縣,花蓮市,國福里,16,25.2,91.9,42.0,6.0,國福里常民生活與社區商業,17,1,8,13025000,1302.5,766176,165642.0
2008,花蓮縣,花蓮市,國聯里,167,322.6,104.5,57.1,9.2,國聯里常民生活與社區商業,197,13,120,1813246840,181324.7,9204298,2393659.7
2008,花蓮縣,花蓮市,國興里,64,94.1,95.9,46.8,6.4,國興里常民生活與社區商業,65,7,28,201933000,20193.3,3106661,613154.6
2008,花蓮縣,花蓮市,國華里,52,83.4,94.9,45.6,6.0,國華里常民生活與社區商業,53,6,27,149714000,14971.4,2824792,550877.1
2008,花蓮縣,花蓮市,國裕里,131,251.2,101.5,53.5,7.2,國裕里常民生活與社區商業,148,8,93,1140568410,114056.8,7706543,1816145.5
2008,花蓮縣,花蓮市,國防里,20,36.4,92.3,42.4,5.6,國防里常民生活與社區商業,23,0,13,21581000,2158.1,938304,251626.5
2008,花蓮縣,花蓮市,國風里,86,155.0,97.8,49.0,6.8,國風里常民生活與社區商業,90,2,55,197412000,19741.2,2193466,1045293.0
2008,花蓮縣,花蓮市,國魂里,60,104.2,95.6,46.4,6.8,國魂里常民生活與社區商業,62,2,36,826048300,82604.8,13323359,751683.9
2008,花蓮縣,花蓮市,民主里,53,197.0,99.5,55.6,5.0,民主里常民生活與社區商業,56,8,8,117197000,11719.7,2092803,322175.8
2008,花蓮縣,花蓮市,民享里,49,84.5,94.7,45.3,7.2,民享里常民生活與社區商業,49,2,29,179126000,17912.6,3655632,563030.1
2008,花蓮縣,花蓮市,民勤里,58,96.2,95.4,46.2,6.4,民勤里常民生活與社區商業,62,2,32,164402000,16440.2,2651645,648752.2
2008,花蓮縣,花蓮市,民孝里,58,112.6,95.4,46.2,6.0,民孝里常民生活與社區商業,101,2,42,602296500,60229.6,5963331,956983.7
2008,花蓮縣,花蓮市,民德里,32,52.0,93.3,43.6,6.4,民德里常民生活與社區商業,32,1,17,111440000,11144.0,3482500,343015.2
2008,花蓮縣,花蓮市,民心里,125,302.5,101.0,52.9,6.0,民心里常民生活與社區商業,135,0,127,2279173500,227917.4,16882766,2282833.9
2008,花蓮縣,花蓮市,民意里,32,52.0,93.3,43.6,5.6,民意里常民生活與社區商業,33,3,17,258749000,25874.9,7840878,358599.9
2008,花蓮縣,花蓮市,民政里,54,91.5,95.1,45.8,5.6,民政里常民生活與社區商業,58,2,31,173288848,17328.9,2987738,621763.1
2008,花蓮縣,花蓮市,民族里,53,61.0,53.0,25.4,12.0,尚未開放（原舊鐵路工務段/空地，夜市在南濱與自強）,56,5,21,325078000,32507.8,5804964,501306.2
2008,花蓮縣,花蓮市,民有里,7,20.0,91.2,41.1,5.6,民有里常民生活與社區商業,7,1,1,1162000,116.2,166000,39193.0
2008,花蓮縣,花蓮市,民樂里,7,20.0,91.2,41.1,5.6,民樂里常民生活與社區商業,7,0,3,21146000,2114.6,3020857,65791.7
2008,花蓮縣,花蓮市,民權里,10,20.0,91.4,41.4,5.6,民權里常民生活與社區商業,10,1,5,24664000,2466.4,2466400,102473.1
2008,花蓮縣,花蓮市,民治里,0,20.0,90.6,40.4,5.6,民治里常民生活與社區商業,0,0,0,0,0.0,0,0.0
2008,花蓮縣,花蓮市,民生里,141,437.0,99.5,55.6,5.0,民生里常民生活與社區商業,150,9,51,95810000,9581.0,638733,1215164.8
2008,花蓮縣,花蓮市,民立里,30,58.7,93.1,43.4,6.0,民立里常民生活與社區商業,35,2,22,113652000,11365.2,3247200,417092.2
2008,花蓮縣,花蓮市,民運里,78,107.9,97.1,48.2,6.8,民運里常民生活與社區商業,83,3,30,337287000,33728.7,4063698,717383.0
2009,花蓮縣,花蓮市,主信里,41,65.4,95.2,45.3,6.1,主信里常民生活與社區商業,46,4,20,96593000,9659.3,2099847,432527.4
2009,花蓮縣,花蓮市,主力里,126,1337.9,145.6,156.0,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,130,3,80,315804000,31580.4,2429261,1519264.3
2009,花蓮縣,花蓮市,主勤里,56,97.2,96.5,46.8,6.5,主勤里常民生活與社區商業,58,2,32,77195000,7719.5,1330948,626575.6
2009,花蓮縣,花蓮市,主和里,82,127.3,98.6,49.4,6.1,主和里常民生活與社區商業,85,7,38,140677000,14067.7,1655023,809254.2
2009,花蓮縣,花蓮市,主商里,60,721.6,145.6,156.0,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,61,2,30,1047251000,104725.1,17168049,690580.1
2009,花蓮縣,花蓮市,主學里,64,103.3,97.1,47.6,8.9,主學里常民生活與社區商業,66,5,32,142692000,14269.2,2162000,662215.4
2009,花蓮縣,花蓮市,主安里,50,85.8,96.0,46.2,7.7,主安里常民生活與社區商業,56,2,28,253714000,25371.4,4530607,583097.1
2009,花蓮縣,花蓮市,主工里,54,685.1,145.6,156.0,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,57,3,28,185452000,18545.2,3253543,581436.2
2009,花蓮縣,花蓮市,主權里,125,222.9,102.2,53.7,8.5,主權里常民生活與社區商業,136,8,75,298062000,29806.2,2191632,1478145.0
2009,花蓮縣,花蓮市,主睦里,56,85.4,96.5,46.8,6.5,主睦里常民生活與社區商業,59,3,25,134960000,13496.0,2287457,547496.8
2009,花蓮縣,花蓮市,主義里,18,24.0,93.3,43.0,5.7,主義里常民生活與社區商業,19,0,6,6388000,638.8,336210,147711.0
2009,花蓮縣,花蓮市,主計里,34,51.5,94.6,44.6,6.1,主計里常民生活與社區商業,38,4,15,151607000,15160.7,3989657,344028.6
2009,花蓮縣,花蓮市,主農里,82,130.7,98.6,49.4,6.5,主農里常民生活與社區商業,82,6,40,152865000,15286.5,1864207,823829.2
2009,花蓮縣,花蓮市,國光里,54,85.5,96.3,46.6,6.1,國光里常民生活與社區商業,54,5,26,61755000,6175.5,1143611,535140.4
2009,花蓮縣,花蓮市,國威里,89,946.6,145.6,156.0,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,94,7,46,472762000,47276.2,5029382,970021.0
2009,花蓮縣,花蓮市,國安里,54,99.0,96.3,46.6,6.5,國安里常民生活與社區商業,63,8,34,198315000,19831.5,3147857,680265.2
2009,花蓮縣,花蓮市,國富里,183,294.6,107.0,59.5,6.9,國富里常民生活與社區商業,190,15,91,237236900,23723.7,1248615,1878479.0
2009,花蓮縣,花蓮市,國強里,34,76.8,94.6,44.6,6.5,國強里常民生活與社區商業,37,4,30,175130000,17513.0,4733243,529610.4
2009,花蓮縣,花蓮市,國慶里,58,112.2,96.6,47.0,6.1,國慶里常民生活與社區商業,61,8,40,2533390745,253339.1,41530995,934471.3
2009,花蓮縣,花蓮市,國治里,63,104.2,97.0,47.5,7.3,國治里常民生活與社區商業,66,4,33,78634400,7863.4,1191430,669590.8
2009,花蓮縣,花蓮市,國盛里,94,173.7,99.6,50.6,10.1,國盛里常民生活與社區商業,107,5,60,334389000,33438.9,3125130,1183351.1
2009,花蓮縣,花蓮市,國福里,19,29.8,93.4,43.1,6.1,國福里常民生活與社區商業,20,3,9,13278000,1327.8,663900,189562.2
2009,花蓮縣,花蓮市,國聯里,175,350.8,106.4,58.7,9.3,國聯里常民生活與社區商業,207,10,128,1849704840,184970.5,8935772,2534576.4
2009,花蓮縣,花蓮市,國興里,71,110.4,97.7,48.3,6.5,國興里常民生活與社區商業,73,8,33,208739000,20873.9,2859438,706599.1
2009,花蓮縣,花蓮市,國華里,55,88.0,96.4,46.7,6.1,國華里常民生活與社區商業,56,3,27,149757000,14975.7,2674232,562280.6
2009,花蓮縣,花蓮市,國裕里,141,282.4,103.5,55.3,7.3,國裕里常民生活與社區商業,159,11,103,1146116410,114611.6,7208279,1983389.3
2009,花蓮縣,花蓮市,國防里,22,38.9,93.6,43.4,5.7,國防里常民生活與社區商業,25,2,13,21686000,2168.6,867440,259234.9
2009,花蓮縣,花蓮市,國風里,92,173.8,99.5,50.4,6.9,國風里常民生活與社區商業,97,7,61,203822000,20382.2,2101257,1147405.8
2009,花蓮縣,花蓮市,國魂里,63,114.4,97.0,47.5,6.9,國魂里常民生活與社區商業,65,3,39,836288300,83628.8,12865973,801403.1
2009,花蓮縣,花蓮市,民主里,56,209.0,101.0,56.8,5.0,民主里常民生活與社區商業,60,4,8,117258000,11725.8,1954300,337380.6
2009,花蓮縣,花蓮市,民享里,53,94.8,96.2,46.5,7.3,民享里常民生活與社區商業,54,5,32,181879000,18187.9,3368129,619750.3
2009,花蓮縣,花蓮市,民勤里,62,106.8,97.0,47.4,6.5,民勤里常民生活與社區商業,67,5,35,166272000,16627.2,2481671,705401.8
2009,花蓮縣,花蓮市,民孝里,61,122.9,96.9,47.3,6.1,民孝里常民生活與社區商業,104,3,45,612696500,61269.6,5891312,1006715.7
2009,花蓮縣,花蓮市,民德里,33,54.1,94.5,44.5,6.5,民德里常民生活與社區商業,33,1,17,111443000,11144.3,3377060,346815.4
2009,花蓮縣,花蓮市,民心里,129,322.0,102.5,54.1,6.1,民心里常民生活與社區商業,140,5,132,2279623500,227962.4,16283025,2364369.9
2009,花蓮縣,花蓮市,民意里,36,61.5,94.8,44.8,5.7,民意里常民生活與社區商業,37,4,20,316634000,31663.4,8557675,415930.7
2009,花蓮縣,花蓮市,民政里,57,99.6,96.5,46.9,5.7,民政里常民生活與社區商業,62,4,33,175381848,17538.2,2828739,662130.5
2009,花蓮縣,花蓮市,民族里,53,63.0,54.0,26.2,12.0,尚未開放（原舊鐵路工務段/空地，夜市在南濱與自強）,56,0,21,325078000,32507.8,5804964,501306.2
2009,花蓮縣,花蓮市,民有里,7,20.0,92.4,41.9,5.7,民有里常民生活與社區商業,7,0,1,1162000,116.2,166000,39193.0
2009,花蓮縣,花蓮市,民樂里,8,20.0,92.5,42.0,5.7,民樂里常民生活與社區商業,8,1,4,21394000,2139.4,2674250,82111.5
2009,花蓮縣,花蓮市,民權里,11,20.0,92.7,42.3,5.7,民權里常民生活與社區商業,11,1,6,24664000,2466.4,2242181,118773.1
2009,花蓮縣,花蓮市,民治里,1,20.0,91.9,41.3,5.7,民治里常民生活與社區商業,1,1,0,20000,2.0,20000,3801.6
2009,花蓮縣,花蓮市,民生里,149,467.1,101.0,56.8,5.0,民生里常民生活與社區商業,159,9,55,111998000,11199.8,704389,1300659.8
2009,花蓮縣,花蓮市,民立里,33,65.9,94.5,44.5,6.1,民立里常民生活與社區商業,38,3,24,113902000,11390.2,2997421,453512.2
2009,花蓮縣,花蓮市,民運里,82,115.5,98.6,49.4,6.9,民運里常民生活與社區商業,87,4,31,337443000,33744.3,3878655,745095.4
2010,花蓮縣,花蓮市,主信里,41,67.0,96.4,46.1,6.2,主信里常民生活與社區商業,46,0,20,96593000,9659.3,2099847,432527.4
2010,花蓮縣,花蓮市,主力里,130,1402.4,148.8,160.5,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,134,4,82,316304000,31630.4,2360477,1559504.3
2010,花蓮縣,花蓮市,主勤里,58,103.0,97.8,47.8,6.6,主勤里常民生活與社區商業,61,3,33,77535000,7753.5,1271065,650502.8
2010,花蓮縣,花蓮市,主和里,85,138.2,100.1,50.5,6.2,主和里常民生活與社區商業,88,3,41,179877000,17987.7,2044056,861290.2
